,clim_gamma,clim_c1,clim_c2,clim_c3,clim_kappa1,clim_kappa2,clim_kappa3,clim_epsilon,clim_sigma_eta,clim_sigma_xi,clim_F_4xCO2,cc_r0,cc_rU,cc_rT,cc_rA,ari_BC,ari_OC,ari_Sulfur,ari_NOx,ari_VOC,ari_NH3,ari_CH4,ari_N2O,ari_Equivalent effective stratospheric chlorine,aci_shape_so2,aci_shape_bc,aci_shape_oc,aci_beta,o3_CH4,o3_N2O,o3_Equivalent effective stratospheric chlorine,o3_CO,o3_VOC,o3_NOx,fscale_CH4,fscale_N2O,fscale_minorGHG,fscale_Stratospheric water vapour,fscale_Land use,fscale_Volcanic,fscale_solar_amplitude,fscale_solar_trend,fscale_Light absorbing particles on snow and ice,fscale_Contrails,fscale_CO2,cc_co2_concentration_1750,seed
868372,8.575286573,5.619332645,15.10697126,101.5352319,1.217477454,2.634157645,1.097625694,1.49412343,0.947495629,0.690500766,8.45570131,32.71654452,0.001382676,5.783485673,-5.41E-05,0.004986619,-0.003933734,-0.003758216,-6.68E-05,-2.97E-05,-0.000592625,-2.76E-06,-2.16E-05,-7.32E-06,0.020789187,1.18E-28,0.010709398,-0.671194471,0.000259479,0.002030191,-9.37E-05,0.000145886,0.000161794,0.001965803,1.067639622,0.881837446,0.966090982,0.120297178,1.14613153,1.038784843,0.966353843,0,-0.208591733,0,1.048401271,280.1856968,347836191
869337,5.82228033,4.358856918,26.43376854,33.45456776,1.304476382,1.9993462,1.205740894,1.156958966,0.712203987,0.365860693,5.933272445,35.34832635,0.000968973,3.012784006,0.001285176,0.023839275,-0.003115911,-0.00039782,-5.68E-05,1.04E-06,-0.000559687,-3.63E-06,-3.05E-05,-7.94E-06,0.003398678,1.88E-16,0.000172882,-2.906015432,0.000187182,0.000586317,-8.78E-05,0.000140965,0.000184377,0.000787646,1.11927998,0.990311947,0.984210373,0.608223701,1.043984307,0.886278467,1.104022822,0,1.387313314,0,0.866370811,278.1062008,348221226
870542,7.335742649,2.268811091,25.68535587,122.6891154,2.009963685,2.079693599,1.038442511,0.697241816,1.415600202,0.476181299,9.534457891,34.08577358,0.001694071,1.075079457,0.004544998,0.044127257,-0.003845625,-0.000958432,-7.71E-05,-1.73E-05,-0.000517329,-1.92E-06,-2.75E-05,-7.19E-06,0.004769188,1.00E-15,0.010857257,-1.789418452,0.000333482,0.00121547,-6.15E-05,1.06E-05,-6.43E-05,0.001731406,1.04129191,0.898585795,1.040000949,0.830133703,1.050228664,1.210228656,0.459055438,0,0.943070825,0,1.125257962,276.9122731,348702021
873477,6.683635504,3.484921214,14.93278669,133.8530298,0.692423362,4.074048045,1.430022236,1.518983585,1.348746269,0.733938921,7.843354308,37.03467682,-0.00087086,0.156821275,0.004164066,0.025786661,-0.000326414,-0.002535481,-5.37E-05,-2.60E-05,-0.000514698,-2.18E-06,-9.46E-06,-6.87E-06,1.08E-06,6.30E-05,1.35E-06,-1834.491597,0.00024275,0.001011008,-5.64E-05,9.37E-05,9.91E-06,0.00087065,1.167449121,0.917935318,0.944169053,0.736879878,1.035217325,1.081385373,0.968000235,0,1.536877682,0,1.003931902,280.0010283,349873086
875146,7.259764719,3.915538746,7.605079778,166.1445308,1.247173616,3.076135823,1.046517109,1.121972728,1.174261979,0.679897044,8.797243987,30.13156216,0.010429936,0.722381457,-0.001092144,0.01665556,-0.001922466,-0.002468622,-6.29E-05,3.14E-06,-0.000563765,-1.90E-06,-2.48E-05,-8.63E-06,1.31E-06,1.22E-05,5.37E-06,-4264.756492,0.000225099,0.00102587,1.97E-05,0.000162796,0.000194538,0.001786755,1.039137729,1.04427214,0.992339052,1.48789295,1.125666354,0.682447218,0.969401703,0,2.485709427,0,1.072602099,276.3175934,350539017
879059,1.887306405,3.649795835,26.38698648,58.20531681,1.162166242,3.105397359,1.782583447,1.233764621,0.655150001,0.259638139,7.383329767,30.08088719,0.00676811,0.728931826,0.001273691,0.023484529,-0.004605184,-0.001411256,-4.32E-05,-3.26E-05,-0.000526107,-3.23E-06,-5.11E-05,-9.25E-06,0.008772762,132.8837452,0.03694236,-0.92042365,0.000197684,0.001204355,4.42E-05,0.000207897,4.01E-05,3.38E-05,1.039922126,1.103144468,1.074636582,1.076907701,0.845274507,1.130800595,0.474200397,0,0.30234883,0,0.969881664,281.7355984,352100304
879603,1.740938759,3.572115983,13.86194755,15.01432822,1.458738707,2.452672715,0.542031604,1.211738492,0.471411458,0.411050635,5.480845206,32.43968867,0.004871547,3.378785726,-0.000183787,0.033271798,-0.001658519,-0.0007,-5.25E-05,-6.09E-06,-0.000508488,-3.50E-06,-5.79E-05,-7.69E-06,1.51E-06,2.27E-07,9.73E-07,-4407.49242,0.000188789,0.001024757,-0.000149685,0.000300249,7.80E-06,0.001077823,0.789860129,0.926074912,1.392869296,0.403600851,1.062332075,1.185308123,0.942955176,0,2.917003928,0,0.832673565,276.3957801,352317360
884426,7.900492243,3.708193467,22.20750925,22.91979565,1.047222836,2.945202073,1.504433492,1.405242256,0.800025494,0.301293782,7.009408966,28.87854982,0.008934628,2.941754804,-0.001603244,0.023217588,-0.001216786,-0.00382796,-6.63E-05,-2.68E-05,-0.000567244,-9.86E-07,-3.24E-05,-7.19E-06,0.014933109,29.8593397,1.19E-15,-0.740409383,0.000238981,0.001602636,-6.27E-05,0.000171863,0.000360607,0.00094561,0.973876985,1.040957292,1.242936931,1.982371941,1.567145038,0.860695978,0.865366856,0,1.107081002,0,0.941947088,280.2830452,354241737
884593,17.541979,2.712094206,10.35896872,56.14247079,1.05762908,3.04189077,0.479435048,1.155052259,1.585566704,0.473007792,6.681984302,33.15205669,0.000559955,2.209271779,0.003354687,0.030759571,-0.001485578,-0.004572991,-6.66E-05,-9.11E-07,-0.000564522,-1.56E-06,-4.48E-05,-6.99E-06,1.94E-06,0.002767508,5.03E-05,-48.02042633,0.00023162,0.001663073,-4.62E-05,0.000150701,-4.51E-05,0.001051464,1.097528537,0.975418894,0.984925095,0.683007542,0.94606991,0.949839685,0.752794227,0,0.93898999,0,0.918690655,281.4374064,354308370
886112,2.938650111,5.852058125,19.06275201,84.13199556,1.069512779,3.282366871,1.463861727,1.564537073,0.551400825,0.532736051,7.515837912,33.80871975,0.001786471,4.368240751,4.43E-05,0.032194005,-0.001157604,-0.002565713,-7.86E-05,-5.78E-06,-0.000513626,-2.93E-06,-2.64E-05,-9.07E-06,0.004731964,215.6504927,2.97E-18,-0.593938326,0.000228961,0.00100537,-5.47E-05,0.000172235,-0.000117741,0.002247566,0.889881993,1.005853086,1.059555223,1.299823593,0.841346959,0.942581334,1.054811461,0,0.709961763,0,0.979817695,278.5562897,354914451
891539,14.5222362,3.456559169,13.13266056,89.13582739,1.626144591,3.43633986,1.190707423,1.260334773,1.544302585,0.619018541,8.517669619,33.83400535,0.003860418,0.235518199,0.002009067,0.015019236,-0.006708605,-0.0036631,-5.94E-05,2.54E-06,-0.000568254,-1.57E-06,-2.14E-05,-7.38E-06,0.002327442,2.72E-14,0.002557403,-2.430325956,0.000205826,0.00128662,3.63E-05,0.000136853,0.000103315,0.001552897,1.024915258,0.992126113,0.821253651,-0.04619131,1.022995572,0.991453223,1.334849175,0,1.736543143,0,1.052924928,279.3304361,357079824
891918,16.32831341,3.981819315,4.31147197,93.59172964,0.896253682,4.812931153,0.85362718,1.409969775,0.966873468,0.502913602,8.571386488,30.6284483,0.004112323,4.603765829,-2.77E-05,0.017789154,-0.002383473,-0.002262818,-7.52E-05,-8.56E-07,-0.000505982,-3.51E-06,-2.48E-05,-7.15E-06,6.99E-07,2.04E-08,1.68E-05,-4175.289453,0.000247476,0.000381923,-2.17E-05,2.48E-05,0.000351884,0.000875442,1.230487488,0.992468758,0.960454526,1.155053799,0.836942535,0.815318964,1.155253612,0,0.780920218,0,1.05650264,281.4776806,357231045
893406,4.078831132,5.373206431,19.63511762,148.0986836,0.943551658,2.597708924,1.149567695,1.377168684,0.576241424,0.520698306,6.895962321,37.99282596,-0.002814134,2.659417828,0.002900397,0.021051718,-0.000664265,-0.006259069,-8.49E-05,-4.64E-06,-0.000568947,-3.52E-06,-3.92E-05,-7.29E-06,0.020525104,1.57E-33,0.03899437,-0.543240979,0.000235951,0.001213254,-8.97E-05,0.000285143,0.000108084,0.001722918,1.019330013,1.174701623,0.889860477,0.093898334,1.786982256,0.822169687,1.168343807,0,0.468921287,0,0.934018467,279.2980955,357824757
894286,0.745598896,4.724073703,23.50353688,183.5927746,1.295989604,0.552997729,1.071807849,0.839459845,0.169504229,0.418778191,8.035137181,35.27499081,0.000938513,2.147342858,0.002354495,0.011343811,-0.003828251,-0.002303857,-7.63E-05,-2.27E-05,-0.000502156,-1.64E-06,-4.15E-05,-8.16E-06,0.02164635,30362392.91,2.85E-12,-0.931500072,0.000166364,0.001277021,-2.43E-05,3.78E-05,2.96E-05,0.001081551,0.968806879,1.01727622,1.008158449,0.506149939,1.206447578,0.736816241,1.421147466,0,1.069946164,0,1.017393106,277.8041617,358175877
894307,10.1729418,3.763499035,35.31688791,48.74098661,1.254939749,2.168319484,1.697561673,1.69904295,1.111208766,0.317737941,7.236418306,34.55620488,0.000302688,3.176493545,0.001875616,0.026078086,-0.003363061,-0.002109689,-4.89E-05,-3.49E-05,-0.000493157,-2.25E-06,-4.08E-05,-6.03E-06,0.008599626,9.97E-09,0.00462404,-0.885087646,0.000215697,0.001443,-4.82E-05,2.38E-05,-0.000382471,0.001323196,1.002209921,1.148002703,0.95917643,2.120476555,0.922722689,1.139810322,1.000951834,0,0.708431254,0,0.958961488,280.1118624,358184256
894709,3.863492448,5.16088468,12.19500251,57.19513927,0.465623923,3.185973377,0.786594609,1.59632021,0.941172327,0.541614067,6.79505275,30.8905947,0.00585259,1.020012053,0.002573176,0.016253376,-0.003988604,-0.000965681,-6.12E-05,-1.89E-05,-0.000599904,-1.73E-06,-3.56E-05,-7.70E-06,0.011142305,5.80E-11,0.111672581,-1.815080389,0.000258501,0.000772166,-8.66E-05,3.93E-05,-7.46E-05,0.001290769,0.951104147,0.980486102,0.785146566,0.689505641,1.169392967,1.072903476,1.626668619,0,1.437564787,0,0.926972608,278.8137415,358344654
894805,3.734249785,5.222112499,25.92332101,66.67953447,1.011809771,2.281260294,1.505766416,1.174859644,0.494306897,0.537090387,7.885233259,34.74198894,0.002612917,2.610403592,0.002065091,0.017749786,-0.004411853,0.000493846,-7.47E-05,-2.27E-05,-0.000546032,-2.89E-06,-4.01E-05,-6.85E-06,0.009316286,6.337103755,0.055837922,-1.285983919,0.000220291,0.001025159,-0.000100444,0.000275657,-0.000391208,0.000960983,0.829430743,1.038701522,0.886522245,1.1775475,0.669717079,1.092257044,1.025881412,0,1.626059266,0,1.007146766,276.635149,358382958
897996,2.139326233,3.986243242,15.5949258,123.7909676,1.269429225,1.831971234,1.263898023,1.094804304,0.595427671,0.504340789,7.974100371,32.29477207,0.002685236,5.065258939,0.000648759,0.020159944,-0.004855867,-0.004291393,-6.23E-05,-5.98E-06,-0.000521976,-2.58E-06,-1.27E-05,-8.39E-06,0.009128222,1.721470931,8.11E-12,-0.600487859,0.00015793,0.001379733,3.26E-05,0.000264454,-8.40E-05,0.000314549,0.881505578,0.989508952,1.088554485,1.291979735,0.862236374,0.971470623,1.085237167,0,1.527770135,0,1.013645895,278.3544752,359656167
898963,4.974550811,5.810622604,23.18903046,152.2201503,1.581592899,1.796157559,1.865173484,1.055824697,1.011919754,0.650819366,9.354919723,34.53952188,0.003316249,3.336719969,0.000331909,0.027156881,-0.005638023,-0.00484586,-8.33E-05,-2.47E-05,-0.000497045,-3.05E-06,-3.23E-05,-6.99E-06,1.39E-07,2.76E-08,8.77E-06,-8525.109274,0.00018953,0.001147054,4.25E-05,0.000200111,-3.28E-05,0.002530143,0.805206441,0.881494171,1.015332969,1.06556384,1.171972758,0.862160036,1.095637481,0,2.083307839,0,1.112132341,277.9420489,360042000
899358,6.995087569,2.545846495,3.771523069,142.0227457,1.425011731,4.108068466,0.566072727,1.041685115,1.259607461,0.436227379,8.550078211,29.25534011,0.007894565,2.180861118,0.000561799,0.006629205,-0.002242032,-0.003130469,-5.41E-05,-7.59E-06,-0.000638325,-1.49E-06,-4.57E-05,-8.12E-06,0.006215785,0.589954273,1.47E-18,-0.786185117,0.000226639,0.001791102,-9.67E-05,0.000170074,0.000494422,0.00095064,0.954983354,1.070367885,1.027037898,1.175460584,0.408493495,1.355281059,1.160891549,0,1.669692843,0,1.055138021,277.6678437,360199605
903128,7.403017845,3.023933705,14.216359,63.69896694,1.002557726,2.673570086,0.919160946,1.076871267,0.785663903,0.414262195,7.88455425,34.83083905,0.002990947,1.191413996,0.001355833,0.037166699,-0.003911572,-0.007353007,-4.29E-05,-2.53E-05,-0.000532647,-4.00E-06,-2.41E-05,-7.29E-06,0.00480864,0.066386678,0.008142572,-1.091291855,0.000253872,0.000848761,-0.000246846,0.000162774,3.23E-05,0.001376936,1.137702669,1.002682747,0.936681845,2.512811562,1.185222636,0.684893851,1.281100605,0,0.808094362,0,1.007062994,278.1154032,361703835
903332,25.237563,2.979824492,8.353959961,35.683685,1.463688685,5.453479695,0.693704441,1.766658269,2.510716494,0.419353278,8.024269572,29.8564348,0.006956929,5.071022385,-0.000941114,0.011529829,-0.006696527,-0.001828699,-5.91E-05,2.05E-05,-0.000570393,-1.79E-06,-5.65E-05,-6.50E-06,0.020115555,1.31E-30,0.013008722,-0.684795974,0.000160751,0.001290307,3.51E-05,0.000107332,-2.86E-05,4.97E-05,1.037127205,1.085082037,1.105602646,1.043418827,0.987938685,1.024509347,0.693065644,0,2.317685523,0,1.016701305,276.3864094,361785231
903700,12.05258013,4.401416604,29.67670997,88.47518763,1.351182721,1.838136322,1.447615012,1.201820621,1.373166835,0.228143459,5.760058157,30.49066881,0.009514526,1.315919004,-0.000240947,0.017200607,-0.002603524,-0.001946346,-9.57E-05,-2.40E-05,-0.000511333,-3.36E-06,-1.93E-05,-5.17E-06,0.001552053,1.44E-06,2.91E-26,-4.861112414,0.000227831,0.000924747,-4.51E-05,0.000200673,-2.65E-05,0.001165153,0.965290194,1.020366735,0.961019547,0.743025851,1.098042469,1.043955793,1.59565986,0,1.599636168,0,0.852454609,274.9442003,361932063
904024,4.896128386,4.449193489,8.022153264,151.7458408,1.515470826,3.25661872,1.206360136,1.254729468,1.238919447,0.539288348,9.187227899,33.98886862,0.002509092,2.745361689,0.001839906,0.014929907,-0.006065042,-0.004785998,-8.40E-05,-3.20E-05,-0.000535875,-1.74E-06,-4.44E-05,-5.43E-06,0.011565309,0.343576199,2.73E-17,-0.838592321,0.000242217,0.001279986,-5.36E-05,0.000197186,-0.000210351,0.001317545,1.177095948,0.99486245,0.988149431,1.394774862,0.980787863,1.021537833,0.867634891,0,1.152529238,0,1.099732626,278.1826148,362061339
904197,0.933442257,2.908212939,18.49156046,264.2324454,1.592324956,2.449777354,0.924418591,0.711767343,0.642833645,0.422536122,7.696448351,38.90302418,-0.002200349,-0.072604899,0.004754423,0.023868232,-0.005000708,-0.000310517,-8.31E-05,-1.08E-05,-0.000516377,-2.58E-06,-4.63E-05,-7.77E-06,0.024832282,7.97E-06,3.83E-15,-0.822221174,0.000249135,0.000685884,-0.000186182,7.69E-05,5.72E-05,0.001608364,0.982413981,1.010699082,1.143946266,0.146176337,0.660243636,1.256660025,1.160345591,0,1.852603357,0,0.993450321,276.5236154,362130366
908400,11.16906685,4.026894507,9.596100593,66.03230761,1.342243449,2.707484672,1.554080694,1.475316605,1.514659347,0.4294426,8.024849754,37.45603713,-0.00158496,3.059950164,0.001864943,0.026377151,0.00035629,-0.002928229,-5.46E-05,-7.66E-06,-0.000529842,-1.97E-06,-3.26E-05,-5.80E-06,0.039684509,8.72E-38,1.10E-12,-0.521286662,0.000301262,0.001206165,-0.000177987,0.000262923,0.000193452,0.001562884,0.867362922,0.894050634,1.046793207,0.075298333,1.09324862,0.971240623,0.668581204,0,2.065023193,0,1.016753103,278.5853702,363807363
908547,3.975765485,4.096607432,22.94826412,58.34157642,1.425776905,2.307262059,0.978622229,1.378115666,1.132166834,0.300666067,6.31661989,34.42053019,0.002988974,1.234816456,0.002677735,0.021916786,-0.005033882,-0.003051955,-8.81E-05,-4.62E-05,-0.000614099,-2.78E-06,-3.32E-05,-7.19E-06,0.021182399,7.40E-07,1.28E-15,-0.58442146,0.000210307,0.001366964,-7.06E-06,0.000178336,0.000258706,0.000949984,1.01867848,0.984335637,0.931616525,0.975813424,0.916701159,1.050398332,0.994061212,0,0.148050881,0,0.893254536,277.1738124,363866016
909786,7.618581731,2.85331926,20.60370568,142.9261011,0.880004364,2.939460803,1.294160019,1.11832638,1.421911567,0.551952711,6.966969257,33.50205124,0.004849558,3.971329473,-0.000983794,0.025698151,-0.003246311,-0.002198956,-8.81E-05,-3.72E-05,-0.000523534,-1.08E-06,-3.73E-05,-7.82E-06,1.60E-06,0.000153284,6.71E-07,-1175.40026,0.000231481,0.001427646,-1.82E-06,7.35E-05,0.000201498,0.001724847,0.928934056,0.954062366,0.91652542,1.196222944,1.060494122,0.856425859,0.857583428,0,0.172817403,0,0.939079082,275.1413631,364360377
910287,3.709833125,5.283966945,18.57718247,22.70589975,1.282740494,1.784688013,0.927828703,1.403920809,0.593619188,0.343196013,6.077609693,33.88984271,0.003091088,2.057156217,0.001296408,0.051921979,-0.006050612,-0.003603198,-6.57E-05,-2.32E-05,-0.00056228,-1.67E-06,-2.56E-05,-6.98E-06,0.037188358,7.81E-44,5.520604623,-1.847265284,0.000206506,0.001211063,2.40E-05,0.000214817,0.000417646,0.00178121,0.992483295,0.972271327,1.100395106,1.717313383,0.53033755,0.78228103,1.092033397,0,0.233529317,0,0.876792429,278.9310755,364560276
911162,1.300278407,4.341565791,27.63757708,77.34659476,0.499769797,3.371090786,1.941156297,1.635537516,1.170519349,0.485649685,6.48669853,37.04277119,-0.001281096,0.081606498,0.005535747,0.019431829,-0.003568368,-0.002257713,-5.38E-05,-2.23E-05,-0.000544321,1.04E-07,-3.67E-05,-7.31E-06,0.011087065,0.000481115,0.484451648,-2.21542325,0.000237616,0.001631877,-4.56E-05,0.00013854,0.000147291,0.002636687,0.959349809,1.05378664,1.076117196,0.597534003,1.675732511,1.284589359,1.04485258,0,2.469113744,0,0.904567423,278.0244514,364909401
913778,3.229068273,3.563777617,14.30093712,126.2636346,1.283882843,2.367006279,1.089635117,0.986787403,1.196320381,0.420311174,6.751977425,31.41663717,0.003623356,3.002537557,0.001675421,0.012187361,-0.001626028,-0.003419003,-5.05E-05,-4.06E-05,-0.000568578,-1.67E-06,-4.12E-05,-6.89E-06,1.71E-06,0.012010208,3.73E-06,-7.440596566,0.000278455,0.001110285,-5.77E-05,0.000201551,0.000429933,-0.00082523,0.897859498,1.034836864,1.055751954,1.577781244,0.696206305,0.773295356,1.119115081,0,1.543553567,0,0.923702756,279.8794208,365953185
914635,4.016446417,5.722584472,15.79481262,117.7925476,1.00028936,3.632150766,1.270849754,1.780088722,0.763182596,0.481359209,7.468513952,33.16360253,0.00287505,3.063591396,0.001698177,0.021726335,1.86E-05,-0.002251601,-8.52E-05,-8.15E-06,-0.000542797,-2.87E-06,-7.36E-05,-5.71E-06,0.001695168,1.42E-19,0.015019573,-2.317843138,0.000274846,0.000531636,-2.04E-05,3.98E-05,-0.000445468,0.000977006,1.002998388,1.022344135,1.171310068,0.828239996,1.027443069,0.793924997,1.45402304,0,-0.063930621,0,0.976710581,277.6944965,366295128
914985,1.568267036,4.496790709,22.91320011,65.61528205,1.116421339,0.752045863,1.179120964,1.133054662,0.542974963,0.277716863,6.407658173,32.8817912,0.004522856,-0.46853495,0.004592438,0.006063601,-0.005570851,-0.003647733,-6.63E-05,-1.76E-05,-0.000547323,-2.83E-06,-1.80E-05,-9.46E-06,6.59E-07,1.29E-07,1.92E-05,-4003.710882,0.000250442,0.000907344,-2.92E-05,0.000201909,-9.48E-05,0.002117077,1.088443542,0.97026813,0.933263709,1.948768316,1.190350117,0.840806561,0.701205887,0,1.36327773,0,0.898664386,277.7293148,366434778
915347,5.223383877,4.325670082,12.73793553,22.20615688,1.020357207,2.869500551,1.020697558,1.68525441,0.778863087,0.31474979,7.355885434,30.12613918,0.009248257,0.058093291,-4.29E-06,0.003721501,-0.002788913,-0.000967972,-5.45E-05,-1.81E-05,-0.000482437,-1.56E-06,-1.84E-05,-6.54E-06,0.006649465,6.23E-07,0.100293657,-1.909611237,0.000204629,0.001315871,-9.17E-05,0.000105526,0.000172586,0.001358814,0.766664993,0.924537081,0.906319574,1.985379457,1.177340971,1.239237799,1.295272286,0,1.378464263,0,0.967393178,278.7950071,366579216
915499,4.638574498,4.609126143,19.83543355,114.856768,1.16136736,2.473704657,1.046652698,1.14014609,0.555413378,0.553568309,9.024107978,38.58932524,-0.001474577,0.318427184,0.002790692,0.019290906,-0.005399493,-0.002887982,-7.40E-05,-1.35E-05,-0.000466669,-1.56E-06,-4.21E-05,-4.39E-06,1.06E-07,2.25E-11,8.28E-08,-75212.03623,0.000202172,0.00112589,-0.000101921,0.000137393,-0.000129608,0.002419101,0.911585662,0.99661334,0.958327031,2.070087136,0.71050589,0.949777361,1.141228205,0,0.271148185,0,1.088934294,277.9234777,366639864
915871,10.27073419,3.633057374,19.6874172,64.62390417,1.22232429,1.960422053,1.197930147,1.20911693,1.507589997,0.599039359,7.194039098,33.18720938,0.002876168,4.204144132,0.000977877,0.030187364,-0.005620252,-0.004162837,-5.18E-05,-4.33E-05,-0.000608033,-1.98E-06,-3.58E-05,-8.14E-06,0.078797195,1.11E-42,2.554163938,-1.396455108,0.000227736,0.001293184,-1.45E-05,4.82E-05,2.41E-05,0.000983302,1.167973362,1.116322486,1.031011137,1.783445978,0.96321497,0.773494196,1.09761037,0,0.87731608,0,0.955465385,278.6267719,366788292
916039,16.79172673,2.22904359,6.06247166,122.0695184,1.694044068,7.484837583,0.787334352,1.36745676,1.828248653,0.319505831,7.995119404,34.42689985,0.003230759,-1.360285654,0.00515473,0.033887988,-0.002968981,-0.001570675,-6.09E-05,-1.56E-05,-0.000548858,-3.23E-06,-2.81E-05,-7.12E-06,0.004612988,9.22E-06,0.081879917,-0.882454118,0.000217852,0.001135036,-5.72E-07,8.76E-05,-7.48E-05,0.001120457,0.944207334,0.944216473,1.025480537,1.514284428,1.078332784,0.871456603,0.817129511,0,0.429630631,0,1.01478685,278.0815074,366855324
918207,3.256800515,4.090703411,8.781944938,265.1312603,1.315003352,2.254544883,0.532644914,0.612484835,0.449577689,0.521204775,8.08306003,36.92459544,-0.002589593,2.920118152,0.004269122,0.028218024,-0.004056641,-0.003275018,-7.49E-05,-3.53E-05,-0.000514585,-2.07E-06,-3.25E-05,-6.63E-06,0.004691926,4.52E-13,0.134410907,-2.489198695,0.000247599,0.001383742,8.35E-06,5.63E-05,0.00018947,0.001290408,0.993956235,1.005101787,0.999641609,1.039021482,1.137116965,1.021065823,0.376767544,0,2.057912401,0,1.020924127,278.3872455,367720356
919294,0.895990599,4.768762853,22.92205033,70.07312478,1.628881026,2.21139307,1.105899582,1.303065574,0.030996227,0.414801169,7.260902944,29.0978566,0.006069009,4.201397776,-9.21E-05,0.039060829,-0.002885652,-0.002044229,-8.58E-05,-2.67E-05,-0.000582954,-2.15E-06,-4.84E-05,-7.05E-06,0.017699903,98076.31677,0.000109641,-0.395057738,0.000206981,0.001210063,-9.45E-05,4.61E-05,6.47E-05,0.000670202,0.969064643,0.996833637,1.127858383,0.068762169,0.897003678,1.108247457,0.999306151,0,1.92272305,0,0.960602015,280.3666167,368154069
